,Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
7363,ODESZA,Late Night,1pqOdQkmYdM7AUM1q3L1mN,48,0.0358,0.612,228155,0.628,0.00898,2,0.193,-6.754,1,0.0752,125.043,4,0.434
7364,Briston Maroney,June,4C0P5aJsVTkqXgVeAl83Iy,47,0.242,0.404,284227,0.534,0.0,2,0.106,-7.968,1,0.0892,164.182,4,0.0789
7365,Kidz Bop Kids,Castle On The Hill,1lL9iwoZG40vKhUmeNXUn5,45,0.0378,0.502,216467,0.8,0.0,7,0.17,-2.332,1,0.0346,134.957,4,0.58
7366,Philanthrope,Trust,1zicMpCwJAxNoZssCEcuVb,51,0.479,0.789,115542,0.119,0.899,1,0.101,-10.208,1,0.223,85.078,4,0.669
7367,Matt Maeson,Twenty Twelve,23nUC1KryLUoO3Jlqk4Aqn,49,0.28,0.482,174493,0.419,1.18e-05,11,0.105,-9.593,0,0.0362,129.816,3,0.311
7368,PENTAGON,Runaway,2eFxLz75W0KJSp8Sp8w2Dt,54,0.106,0.719,205114,0.83,0.0,6,0.0425,-2.933,0,0.0462,93.027,4,0.605
7369,Faith Marie,NVM,32TXoSo4OE7db1yb8V11sp,51,0.0887,0.583,216646,0.928,0.0,2,0.315,-4.981,0,0.0977,119.961,4,0.327
7370,Chase Atlantic,Drugs & Money - New Mix,4SRyrhBJ5mq8fEa3bsdZn6,51,0.2,0.629,239922,0.735,0.0,11,0.243,-4.826,1,0.0599,123.996,4,0.477
7371,Elena Fallwell,Far Away,1mqK2PZBW1KAjERJkoIRKe,51,0.983,0.107,118942,0.232,0.887,2,0.217,-16.612,1,0.0403,160.902,3,0.0899
7372,Ahron Kupner,Clear Bridge,2ZitZzpm4i01kZm1nNPRPg,56,0.995,0.521,134670,0.0362,0.959,0,0.14,-18.862,0,0.0597,62.649,4,0.105
7373,50 Cent,Window Shopper,58IeuSOYA1gXyB8rDpYzc3,58,0.124,0.535,190293,0.632,0.0,5,0.325,-7.057,0,0.201,174.317,4,0.478
7374,Chumbawamba,Tubthumping - Radio Edit,7ytfbebKUR8RW55TSu5N3F,47,0.0273,0.583,213227,0.943,0.0,11,0.231,-7.78,0,0.066,103.819,4,0.684
7375,Evelyn Stein,Woodland,3Nc2Rmz0exk0VW3fxOlViN,56,0.995,0.499,119734,0.00419,0.969,10,0.113,-26.487,1,0.0617,102.675,4,0.64
7376,Ozuna,Pide Lo Que Tú Quieras,7IteHlPcwD5mzvkXZmimLI,53,0.355,0.727,236973,0.78,0.0,2,0.123,-5.457,0,0.0629,141.996,4,0.296
7377,ford.,Bedford Falls,0pmHBrhcPIosPihYzGvXRQ,51,0.949,0.418,203294,0.419,0.719,11,0.307,-8.706,1,0.0592,169.87,4,0.122
7378,Lil Pump,Whitney (feat. Chief Keef),2GS2KrTRKQKeK4zYW4k9V2,52,0.0883,0.868,192000,0.541,1.25e-06,9,0.223,-7.584,1,0.149,140.015,4,0.305
7379,John Hanks,Hills And Horizons,37UVVInsqHZkbkKAi6fkgX,53,0.971,0.747,156211,0.14,0.909,2,0.0631,-18.057,1,0.123,120.038,4,0.264
7380,August Wilhelmsson,Findings,47fsmEwOq739Cy3pzUgWIQ,53,0.968,0.305,202747,0.227,0.905,7,0.285,-17.96,0,0.0347,130.037,4,0.0389
7381,Vic Mensa,Rollin' Like A Stoner,4TuIzt1CgFXVquZp0p9nxi,48,0.204,0.639,195627,0.634,0.0,7,0.123,-5.661,1,0.0888,130.199,4,0.395
7382,Royal Blood,How Did We Get So Dark?,51txLjbvSBRvtxjCjAFLkM,58,0.00177,0.568,197933,0.871,0.000406,1,0.36,-5.235,1,0.0494,133.064,4,0.693
7383,SATICA,Honey Whiskey,3PKSSRIXORdrBuCFRZuRWT,48,0.0712,0.501,185000,0.664,6.77e-06,8,0.11,-4.798,1,0.12,139.921,4,0.204
7384,aimless,how it feels to love you,63tQUUyMfFNt0ANWF8FFn5,51,0.422,0.5,75949,0.635,0.0101,5,0.294,-5.094,0,0.346,177.267,3,0.735
7385,Lostiu.,Noairleft,03eTzlfvTDaVEJqyL9CCLf,49,0.798,0.604,110769,0.291,0.889,0,0.144,-13.967,1,0.392,78.066,1,0.111
7386,HiClass Weapon,Colorful,0XUWj8844XSJmSChs8zN9l,45,0.757,0.667,183750,0.333,0.0822,9,0.0895,-13.456,0,0.0718,127.964,4,0.14
7387,Russell Dickerson,Billions,3EyixzHY3pQOGJH1spPKRv,47,0.0751,0.552,198000,0.77,0.0,1,0.21,-4.948,1,0.0561,160.072,4,0.576
7388,Kid Rock,Sugar Pie Honey Bunch,4dTFQU2LVSqy3OOFW2lnWV,50,0.0707,0.741,251649,0.602,0.00272,7,0.269,-7.351,1,0.0245,116.024,4,0.563
7389,Eucalyptic,The Walk Of Life,51qBplHaV8zjoScf1QhJJi,51,0.979,0.325,166913,0.0477,0.937,9,0.131,-15.421,0,0.044,96.139,4,0.0774
7390,NCT 127,Angel,4kpRzag7QtFfLRUUy9SB9W,56,0.275,0.785,249630,0.624,0.0,11,0.335,-6.488,1,0.0778,105.056,4,0.673
7391,Grupo Jalado,Dejame Pensar,70uHRAF2e3JyTYaCCULZM5,52,0.386,0.812,277455,0.719,3.74e-06,10,0.174,-4.544,0,0.044,94.021,4,0.855
7392,2 Chainz,Rolls Royce Bitch,0s9Wc5PMMEto8sImSqP4zl,47,0.227,0.845,239160,0.728,0.0,0,0.0762,-3.855,1,0.268,119.986,4,0.451
7393,Mike Posner,In The Arms Of A Stranger - Grey Remix,48GBbQiTSlXX5i0cn3iIiJ,52,0.429,0.763,212627,0.839,0.0,0,0.109,-3.437,1,0.117,104.977,4,0.655
7394,IDLES,Mother,4Q5rEdxXCYTt33nHm11HQd,45,0.00372,0.317,207145,0.839,0.00304,1,0.209,-6.272,0,0.0509,199.355,4,0.293
7395,Leven Kali,Yours,4ZsGZcu0t8MfBNgGSHrKCp,48,0.0104,0.705,227653,0.432,0.0299,1,0.0892,-5.815,1,0.0981,74.988,4,0.615
7396,Dylan Schneider,No Problem,2Fh8q3YYsCG0VlNeJ3rb2w,48,0.0198,0.484,183723,0.901,3.3e-06,5,0.225,-4.377,1,0.0335,164.006,4,0.778
7397,Iamjakehill,Everyday Apocalypse,2ihQjFmFpiBLGAvs4YT5IK,48,0.173,0.692,192125,0.491,0.0,6,0.132,-8.221,0,0.0459,77.517,4,0.318
7398,Ira Wolf,Great Divide,2n0UqC7DiRhelPWPkhviUH,53,0.82,0.372,241240,0.444,7.28e-05,5,0.141,-9.036,1,0.0295,162.3,4,0.357
7399,Luke Bryan,Drinking Again,4CqHMLVJmU5jvU0eCf2jsT,49,0.00873,0.684,225253,0.937,0.0,4,0.111,-3.026,1,0.0548,122.073,4,0.872
7400,Life of Dillon,Sex for Breakfast,6CDaYzCjahDKqFAIslpveh,52,0.145,0.852,194858,0.601,0.0,0,0.104,-4.917,1,0.0299,94.99,4,0.537
7401,eevee,I wonder if we're dead,1CLlyjLxRuCuA1TouYV9Jp,51,0.787,0.424,156815,0.267,0.954,1,0.149,-17.193,0,0.0726,61.972,4,0.259
7402,NEFFEX,Lit,61RQgimIuy1rJU7SM1kc8F,53,0.0115,0.658,207037,0.785,0.0,7,0.106,-5.732,0,0.0565,140.062,4,0.765
7403,Kanales,Victorino Lopez,6KG9baa60iR47GG54VfG8i,48,0.474,0.718,146228,0.837,0.0,0,0.098,-3.686,1,0.0336,104.912,3,0.941
7404,Calvin Harris,Faking It - Radio Edit,7C5Jk5c6Y1LWbXCcPS6ATS,55,0.124,0.78,227877,0.579,0.0,9,0.111,-4.709,0,0.0609,120.036,4,0.417
7405,Lewis Watson,little light (acoustic version),13EPGPVV6pyXPVqlYejvT7,53,0.669,0.674,256413,0.295,0.0,7,0.162,-8.144,1,0.034,119.69,4,0.535
7406,Ranges,The Greater Lights,1WJDsiKG74dQO9Mq7Ox9iD,51,0.00684,0.393,375387,0.674,0.921,2,0.0931,-6.774,1,0.0281,135.942,3,0.112
7407,Virlan Garcia,Nadie Como Tú,4EoVBxg0Kz4tBwWElVmhBL,56,0.46,0.735,165888,0.59,0.0,4,0.0941,-5.643,1,0.0288,97.531,4,0.741
7408,Manchester Orchestra,The Moth,0vF9RAGwgYtfO1Aajwb7et,49,0.00011,0.505,275973,0.879,0.49,1,0.579,-6.078,1,0.0354,112.021,3,0.338
7409,Brett Eldredge,Haven't Met You,4C6US4nOjRBcVlgjPM8pzk,47,0.106,0.576,260067,0.662,1.79e-05,6,0.201,-7.843,1,0.0314,86.975,4,0.522
7410,Sky.High,Cold Days,6Rlsoe5QjOEH6YdcmF4J5F,51,0.779,0.72,124580,0.522,0.877,7,0.117,-11.096,1,0.0472,131.013,4,0.133
7411,Twiddle,Amydst the Myst,3iSWWKFwqxERTv8YCiWi2V,46,0.311,0.435,270921,0.822,4.61e-06,5,0.189,-5.465,1,0.0427,95.166,4,0.77
7412,Joey Purp,Morning Sex,4Vfs046cJ4foUV2mqB6vHU,49,0.00409,0.267,211129,0.91,0.0,6,0.115,-4.341,0,0.244,167.214,3,0.556
7413,Friday Pilots Club,End of It,5SVdsAbdlxHOnhp4azH85D,49,0.0132,0.697,209515,0.551,0.0,4,0.0604,-9.954,0,0.046,100.975,4,0.784
7414,Levox,Shiki No Uta,6YN4XKUaE8HtqL5S1sZXC9,51,0.73,0.49,176865,0.632,0.252,11,0.127,-8.898,0,0.406,90.568,4,0.372
7415,Del Water Gap,Let's Pretend,0qDF5ETRQp4u3MSQHhwjUs,47,0.268,0.517,236475,0.763,1.33e-06,5,0.301,-3.934,1,0.0349,135.993,4,0.387
7416,2 Chainz,Trap Check,21PYvZScoUng2OZNj21VTh,47,0.139,0.8,186253,0.672,0.0,1,0.303,-4.939,1,0.165,145.985,4,0.324
7417,Luis Ángel Gómez Jaramillo,Recuérdame (Reencuentro),2xTHxR4fJHIesUAc3MC0oD,49,0.974,0.63,73650,0.034,0.0,1,0.111,-19.464,1,0.0872,78.83,4,0.34
7418,Jocelyn Alice,Bound To You - Stash Konig Remix,00V7hys3DAMc0odkTw2TeI,47,0.108,0.483,244800,0.752,2.73e-06,5,0.264,-4.516,1,0.0706,75.337,4,0.413
7419,Tee Grizzley,WhatYo City Like,0RkfxJwAp8x0M6bzVbe2Bh,46,0.0304,0.846,172933,0.637,0.0,1,0.0974,-7.434,1,0.327,158.082,4,0.561
7420,Jack Stauber,Candy Eyes,4t7oADdMTLo3Kj5asx1IL3,51,0.505,0.733,251570,0.353,0.851,0,0.265,-11.587,1,0.0328,87.993,4,0.0362
7421,Los Tucanes De Tijuana,Los Mas Buscados,2MnWMeIGc44dS990JsnYlG,49,0.441,0.87,172080,0.664,0.0,10,0.317,-4.762,1,0.0373,103.679,1,0.961
7422,Jitwam,WhereYouGonnaGo?,43ttSUWX6oHVLGboWVq1Kl,54,0.338,0.812,308875,0.855,0.0882,2,0.127,-9.117,0,0.107,118.015,4,0.484
7423,Larry Hernández,Arrastrando Las Patas,5XmGJzHGZaLMNg7fObxBW9,50,0.101,0.775,151393,0.764,2.1e-06,2,0.0374,-5.834,1,0.0627,110.406,1,0.853
7424,Tame Impala,Let It Happen - Soulwax Remix,5Z1E4jrUzitOQRczI8gfSL,54,0.191,0.745,556924,0.847,0.808,1,0.112,-4.566,0,0.0341,125.02,4,0.774
7425,chief.,greens,1gKRxsXvYEe5oRphfYK5xY,51,0.83,0.748,88529,0.0791,0.927,4,0.108,-10.764,0,0.105,75.945,4,0.286
7426,Ramon Ayala Y Sus Bravos Del Norte,Mi Golondrina,57NsYvdXi2MeYqiOEFID8D,51,0.655,0.664,169827,0.646,0.000435,3,0.0379,-6.356,1,0.042,99.836,4,0.919
7427,Men I Trust,I Hope to Be Around,0Molxw6WdYhOifas6NiQL2,52,0.78,0.821,205554,0.383,0.00171,11,0.11,-9.355,1,0.0387,87.954,4,0.788
7428,Two Another,Waiting on You,1VBdD262MQdTuDLGA779ef,54,0.286,0.796,216721,0.463,0.137,11,0.103,-9.842,0,0.0536,94.02,4,0.456
7429,Avenged Sevenfold,Malagueña Salerosa,2oZSBEtzUtq70iQwpNjrnk,54,0.0261,0.204,254984,0.921,0.00128,4,0.0769,-6.888,0,0.0543,172.525,3,0.686
7430,The xx,Dangerous,33B2QbtAj8mbDpwvGTOnBt,57,0.00224,0.774,250000,0.709,0.00224,8,0.21,-6.166,1,0.0465,119.982,4,0.565
7431,CG5,Spotlight,4MDaewly1vhrn27kOKlHvL,49,0.0835,0.672,201770,0.968,8.59e-05,8,0.166,-3.832,0,0.141,95.072,4,0.579
7432,Boosie Badazz,Trust Nobody,5WJsa4hysCasfNgfboNhgG,46,0.462,0.627,200173,0.621,0.0,1,0.195,-7.41,1,0.4,79.779,4,0.389
7433,Hippie Sabotage,Chasing the Wild,7fkRofwWcImujXdqaotyeZ,49,0.214,0.465,177121,0.783,0.638,2,0.543,-9.137,1,0.0497,131.95,4,0.0682
7434,Ludwig van Beethoven,"Moonlight Sonata (First Movement from Piano Sonata No. 14, Op. 27 No. 2)",7xfSCgVOkQJhVxnqzepATH,55,0.991,0.215,294883,0.199,0.916,1,0.095,-20.583,0,0.0441,179.018,3,0.34
7435,Grace VanderWaal,Escape My Mind,0O8YMwF6fUty67k61XN9W7,54,0.0965,0.731,196307,0.808,0.0,7,0.535,-3.975,1,0.0506,95.019,4,0.526
7436,Jake Paul,That Ain't On The News,4DMsMu0L0s9YjLj6nxZ6Q5,50,0.00424,0.662,198600,0.726,1.29e-06,4,0.137,-7.965,0,0.279,150.034,4,0.579
7437,Sickick,Faded,5vXrsCJIkid9gsMBY6tmqD,52,0.554,0.678,210989,0.453,0.00219,11,0.0959,-10.591,0,0.0441,90.981,4,0.56
7438,JOY.,Smoke Too Much,31cahXEtbRJM5lzVjvgW21,55,0.0876,0.575,184687,0.55,0.0,5,0.169,-7.081,1,0.0617,100.012,4,0.208
7439,Ulices Chaidez,Queria Que Lloraras,5lDUeFfpuuWGvToRUrQLEn,52,0.383,0.632,178901,0.569,0.0,9,0.338,-6.858,1,0.0317,148.597,3,0.742
7440,The Young Escape,Good Life,7EixVppWsnZOvJJ4ZqET14,48,0.0539,0.587,185427,0.715,0.0,4,0.262,-6.348,0,0.0931,178.081,4,0.433
7441,Jeremy Camp,Word Of Life,2shEfD1cJEoqtvZelfWkRm,46,0.0396,0.56,190731,0.833,0.0,7,0.0822,-4.796,1,0.076,102.088,4,0.514
7442,KDtheSinger,I Got Me Sombody,4gxEMI1FDylrPF8g4cgXum,47,0.142,0.581,244323,0.261,0.0,0,0.283,-17.844,1,0.194,120.205,4,0.651
7443,Wheels on the Bus,Baa Baa Black Sheep,4sHIqgFmmzNwlnEj1ZprXR,50,0.898,0.792,81000,0.0594,0.0,0,0.115,-14.631,1,0.0358,95.097,4,0.441
7444,MIKExANGEL,Never Enough (feat. Trey Songz),16cgLorCrhRKVSfPav1VEL,50,0.0912,0.757,237910,0.404,0.0,9,0.0613,-10.768,1,0.185,98.115,4,0.383
7445,$uicideBoy$,Face It,2AglmDcHV18QvmNl7pnL5y,50,0.0017,0.918,112065,0.656,0.0,7,0.112,-7.257,1,0.0582,120.036,4,0.169
7446,Brent Faiyaz,Missin Out,2Lwe7PQk7mROzGezTrRVap,48,0.97,0.324,233340,0.172,0.000464,7,0.108,-14.314,1,0.0553,78.011,4,0.374
7447,Young Nudy,Pussy,2Mq9sWPgM9wsiCIKuw6XPo,47,0.0184,0.887,176880,0.428,0.0,10,0.113,-6.745,0,0.257,75.992,4,0.382
7448,Juhn,"Calentura (Remix) [feat. Jonz, Lenny Tavarez & Miky Woodz]",4UFCcuB5wKckCRRk468IDO,55,0.251,0.822,336280,0.583,0.0,10,0.0845,-6.105,0,0.082,129.982,4,0.357
7449,Fearless Motivation,I Didn't Come This Far to Only Come This Far (The Journey),6pIbLGfw7nJ51lXbUobeYV,54,0.161,0.415,150190,0.765,0.0,0,0.623,-5.533,1,0.262,85.864,4,0.488
7450,David Wingo,Hiking,6ewlF5IJizIAwNwtJJ0L77,50,0.559,0.497,66840,0.15,0.84,2,0.108,-18.159,1,0.0378,77.649,4,0.385
7451,Johnny Balik,I Need It,03X3YEhpBI3Yl651OdqOCr,48,0.15,0.65,205457,0.495,0.0,6,0.0903,-6.86,1,0.321,101.033,3,0.652
7452,Super Simple Songs,Open Shut Them,2NtrTPwgjK6nLefb8icrue,52,0.558,0.778,142794,0.187,7.31e-05,2,0.205,-12.19,1,0.0454,109.802,4,0.389
7453,Ekali,Babylon (feat. Denzel Curry),3Z3ANEnfT5iSJrNFJFHLQO,51,0.0374,0.736,209539,0.891,3.68e-06,0,0.347,-4.342,1,0.0586,130.055,4,0.0726
7454,AHI,Ol' Sweet Day,3wXHHCV4A7KsoTlHZWVZPd,57,0.603,0.393,178053,0.558,4.85e-05,3,0.108,-9.429,1,0.0475,112.64,4,0.336
7455,Molly Burch,Please Be Mine,7DYaEBQbj6FQCsgPr0uc6p,51,0.192,0.34,303627,0.423,0.000106,9,0.101,-7.141,1,0.0292,122.563,3,0.14
7456,Frank Sinatra,White Christmas,14QJl6TD0xnKl26NkTVez2,51,0.869,0.297,158253,0.144,0.0,0,0.205,-14.942,1,0.0321,89.797,4,0.31
7457,Altitude.,Lost / Found.,2UclaRbNEadi8yzIC6dJHY,51,0.697,0.68,165882,0.269,0.467,7,0.166,-10.024,0,0.0554,68.152,4,0.668
7458,Arcade Fire,Good God Damn,2ZssXuZfktUr4MMDzEWD2Z,55,0.0927,0.799,214427,0.496,0.00293,11,0.31,-8.304,0,0.0391,99.023,4,0.5
7459,Boil The Ocean,River Free,1ANLBj90qVTEUmr4ClP9OL,53,0.988,0.133,173226,0.0345,0.774,6,0.127,-23.04,1,0.0384,70.012,4,0.0444
7460,Francesca Battistelli,Where Were You,1v2sakRkTMhPMVLU4IMyUB,48,0.291,0.457,187280,0.47,0.0,1,0.0998,-8.347,1,0.131,77.467,4,0.212
7461,Kevin Gates,GOMD,3yRmOCGoYJO0PZkovJCqSD,45,0.171,0.618,188529,0.817,0.0,10,0.155,-3.748,0,0.358,152.675,4,0.478
7462,El de La Guitarra,Los de La Casa,6vpPBRAI1dTKIjH4SfGdBe,49,0.192,0.736,241445,0.611,0.0,9,0.146,-8.252,0,0.0339,113.442,4,0.661
7463,Camille Saint-Saëns,"Le Carnaval des Animaux, R.125: 13. The Swan (Arr. Hodge for Cello, Harp & Ensemble)",5J2pXuqqpBsISeFPjD5A5C,53,0.977,0.234,153937,0.148,0.858,7,0.125,-22.02,1,0.0508,69.289,4,0.0703
7464,Miranda Boumedin,Rosemary's Baby Theme,5SWqj9P1hb29x9Yzv5lDMD,53,0.911,0.836,175513,0.103,0.75,7,0.108,-15.612,0,0.0712,96.033,3,0.0776
7465,Allman Brown,Sons and Daughters,0Kt5AHOpQAkEsHAuPeB0le,52,0.775,0.525,216052,0.461,2.14e-06,5,0.362,-9.489,0,0.0878,147.997,4,0.202
7466,CCFX,The One to Wait,3MPFzBWdqwaAeCSQpA7Ift,50,0.0962,0.613,393227,0.751,0.199,4,0.121,-6.677,1,0.0333,100.898,4,0.57
7467,Flight Facilities,Arty Boy,407AVrRsavOJpoXA1mehwR,48,0.308,0.851,232188,0.516,0.0,9,0.065,-4.78,0,0.0385,116.973,4,0.602
7468,Avicii,So Much Better - Avicii Remix,6i3WMnuvd8DtczaGIMJvwC,58,0.24,0.792,157153,0.668,0.371,6,0.142,-5.67,0,0.0742,109.956,4,0.242
7469,Flume,Weekend,797cARXs5UuXT7anWuILTP,47,0.51,0.263,259176,0.341,0.526,1,0.0632,-10.32,0,0.0329,129.626,4,0.0396
7470,Frostydasnowmann,I'm Gone,6SUtwtsFALJUe8nJwr7XTi,46,0.0811,0.722,201693,0.903,0.0,10,0.303,-6.051,0,0.276,96.984,4,0.228
7471,Ulices Chaidez,Quería Que Llorarás,7C9YdiSZd6zCiAxBCc2j8K,51,0.557,0.623,178117,0.472,0.0,9,0.178,-9.768,1,0.0357,148.648,3,0.695
7472,Jelly Roll,Savage Like,1SQm7Kvvt0trzL32jm7ED4,46,0.33,0.819,206157,0.716,0.0,7,0.0688,-7.245,1,0.121,111.988,4,0.45
7473,Lil Baby,Whatchu Gon Do,2fjT5HTYHOL81Y7Iz1Q8e9,47,0.0633,0.59,194000,0.58,0.0,4,0.105,-7.162,0,0.324,150.0,4,0.355
7474,2 Chainz,It's A Vibe,3WSajuoPVoIdUkFkVk7Yh3,47,0.0301,0.83,210200,0.507,0.00326,7,0.114,-7.484,1,0.202,72.994,4,0.588
7475,Freddie Hultana,Le Practicante,5hZI2AZbUQsmhVPDlI2Pz8,54,0.904,0.68,175789,0.11,0.905,4,0.0999,-18.667,1,0.0492,94.948,4,0.447
7476,Nicky Jam,El Perdón - Forgiveness,7hOfyNuj2dLc0HAEYVDIYS,52,0.256,0.736,206667,0.719,0.0,8,0.0909,-3.839,1,0.0357,90.013,4,0.656
7477,Efence,Spaceflight,7xRSeMdAWMoWqlYnoC3kPX,51,0.0179,0.644,184186,0.625,0.953,9,0.155,-7.797,0,0.0317,171.99,4,0.549
7478,Dave East,We Never Argue (feat. Pill Jones),0hjirizLUs9ryciUkqbZbo,47,0.265,0.711,217379,0.786,0.0,1,0.0781,-6.508,1,0.298,139.921,4,0.488
7479,COIN,Are We Alone?,4XFERj1ZN9fknrjMTkDOU6,48,0.00966,0.589,203880,0.819,0.00136,2,0.24,-6.385,1,0.0376,125.975,4,0.403
7480,Parker McCollum,Learn to Fly,5foGziYWgeh4OawXelfQyX,45,0.0397,0.518,210053,0.659,3.56e-06,6,0.13,-6.732,0,0.0265,156.042,4,0.646
7481,Brett Young,Beautiful Believer,0lrqP022E0DDCG7tPjAxPp,48,0.00696,0.482,212427,0.753,0.0,1,0.248,-6.034,1,0.0416,171.866,4,0.505
7482,Vinny West,Take That Shit Off,1CaNTC5syFWRUXG7Kb11Cm,46,0.519,0.796,170352,0.565,0.0,7,0.198,-9.114,1,0.288,99.032,4,0.505
7483,Ben Briggs,Tem Shop (Undertale Remix),3aMnSzsie46qv23SFJRy1o,50,0.00592,0.683,150036,0.743,0.167,5,0.0742,-6.477,1,0.0327,110.003,4,0.894
7484,blink-182,She's Out Of Her Mind,4mPPaoNK09wgF0RSBWXD9V,51,0.00448,0.447,162720,0.967,0.0,0,0.487,-2.706,1,0.0793,179.991,4,0.606
7485,Leslie Odom Jr.,I'll Be Home For Christmas,4U6Ibi6v8ModOsTXipDXxO,47,0.929,0.259,222945,0.162,0.000443,3,0.0901,-12.543,1,0.0372,176.624,3,0.227
7486,Chris Webby,Slow Down (feat. Anoyd & Jitta On The Track),1RCG2vnEF8bRiFbh0G77dQ,49,0.266,0.781,180000,0.559,0.0,1,0.0726,-7.821,0,0.255,127.96,4,0.589
7487,Gucci Mane,Work In Progress (Intro),3OEttNsQ5wxgDMAtvhErnp,48,0.044,0.876,145347,0.592,0.0,1,0.08,-7.124,1,0.348,154.101,4,0.532
7488,The Jungle Giants,Feel the Way I Do,0TVwMTKyuSp41ytctKTA3T,62,0.0231,0.803,205147,0.636,0.00505,11,0.0791,-4.64,0,0.0322,122.966,4,0.817
7489,asbeluxt,blxt,28Wu2IcHEIED0PvaDurkr2,49,0.793,0.555,56042,0.246,0.941,6,0.117,-13.867,1,0.0539,84.942,4,0.364
7490,Jeroen Van Der Boom,Duizend Harten,5M1LsQCCY0XxYrHD5rrSOK,46,0.0517,0.45,221890,0.871,0.0,9,0.111,-3.948,1,0.0334,171.984,3,0.441
7491,Alessia Cara,The Other Side (Alessia Cara Version),5stBjr01wRUJa6BGqkxPD7,53,0.278,0.433,199285,0.573,0.0,1,0.103,-6.041,0,0.156,150.005,4,0.312
7492,The Beach,Bridge Back to Your Heart,6jxSnB1k1naHtdJNCdzZqk,58,0.56,0.581,261280,0.44,0.0,6,0.0931,-9.565,0,0.0323,74.981,4,0.265
7493,Bryce Fox,Horns (StayLoose Remix),1DXN9BShkC5oCnliOmdTFb,53,0.0727,0.324,204000,0.887,0.0,6,0.195,-3.267,0,0.585,159.303,4,0.429
7494,Play-N-Skillz,Si Una Vez - (If I Once)[Spanglish Version],2qrv19NlDX5H67XZR1QCcn,49,0.0762,0.62,237861,0.823,3.13e-05,5,0.112,-2.436,1,0.0567,175.921,4,0.404
7495,William Singe,Rush,68kQTrt5oN53rmrBiPlihW,53,0.00746,0.535,193801,0.584,0.0,8,0.0964,-5.491,0,0.0364,129.97,4,0.153
7496,The Mindful,Speed Of Sound,6UnIM3DzTRtHU38PRMNrYi,50,0.921,0.06,211242,0.0879,0.904,9,0.0986,-50.588,1,0.0532,164.069,1,0.036
7497,Moneybagg Yo,Contempt Of Court,6qw0yFahujkfZp3Dbe1VKZ,46,0.0726,0.661,154841,0.753,0.0,1,0.157,-5.739,1,0.162,154.945,4,0.5
7498,Miley Cyrus,Miss You So Much,4ttUYy7HMYQ0nhfllLJNPR,53,0.0248,0.394,293747,0.506,7.12e-06,7,0.372,-5.135,1,0.0303,98.32,4,0.255
7499,John Legend,God Only Knows,4mhcNoThsVSE1Mpnb7Wnj6,52,0.943,0.272,201800,0.158,7.59e-05,9,0.158,-9.829,1,0.0319,83.385,4,0.24
7500,Bryce Fox,Lucy,6nsu6EmEp9ANx4s4Oka5vq,48,0.0284,0.592,244507,0.745,0.0,5,0.113,-4.325,1,0.0903,77.029,4,0.548
7501,Valerie June,Shakedown,6vyVxWBHLIqNdhy4IGz1LN,50,0.0283,0.524,166440,0.883,0.45,6,0.222,-6.09,0,0.0308,96.539,4,0.569
7502,Joe Goddard,Truth Is Light,2XTfdMl5x2qgGl9ZVjmNhF,60,0.0182,0.677,239076,0.522,0.477,6,0.0838,-10.802,0,0.0365,122.993,4,0.689
7503,Borealism,Sunflowers,4aX8Hfn6hplo1sVith6sZv,51,0.891,0.671,73744,0.455,0.924,10,0.108,-10.678,0,0.175,87.996,4,0.481
7504,Milmine,Altered State Of Mind,4wuu0v0TsGf22iYAgIcKlb,49,0.303,0.57,226000,0.616,0.000346,10,0.118,-5.727,1,0.0266,119.914,4,0.143
7505,Hippo Campus,traveler,0NoN2f4Qmp0J7QCbk22z6P,45,0.129,0.398,241787,0.706,6.89e-06,7,0.293,-4.301,1,0.0565,122.049,4,0.516
7506,Brett Young,Back On The Wagon,0PrKDQjsr4imJ7sJTVMrXd,48,0.115,0.504,213813,0.7,0.0,5,0.136,-6.136,1,0.0297,147.98,4,0.442
7507,50 Cent,Still Think I'm Nothing (feat. Jeremih),32aYDW8Qdnv1ur89TUlDnm,54,0.157,0.694,191630,0.72,2.07e-05,3,0.352,-6.728,0,0.419,89.119,4,0.329
7508,Efence,Cassette,4fkSzxuJrAqP01QLkTRLzH,51,0.00447,0.656,230400,0.536,0.891,7,0.334,-14.187,1,0.0394,100.005,4,0.383
7509,ZHU,Exhale,6jKDgvE2pnYWRnj7xZV8zc,51,0.0713,0.751,209767,0.644,0.0807,8,0.0801,-9.235,0,0.124,139.985,4,0.252
7510,Yoga Music,Water Harp,0uQIzIuNMfzCZCtRGSr4l9,54,0.989,0.184,165915,0.0809,0.959,5,0.0738,-20.01,1,0.0539,67.804,4,0.226
7511,ASTRO,Baby,01Sqra2YdehXtYrTLTJR39,55,0.09,0.795,202778,0.877,0.0,1,0.221,-4.074,0,0.0557,108.002,4,0.847
7512,Sassy Players,It's Gonna Be a Good Day,1rFb88KyP2Ldgl5fYj9NB2,58,0.805,0.629,258437,0.281,0.789,11,0.0893,-15.124,1,0.0374,65.634,4,0.158
7513,DJ Blyatman,Slav King,4EYpUo1xhDRdburHyvAyEm,60,0.146,0.731,187312,0.632,0.0125,4,0.0809,-14.24,1,0.0623,145.027,4,0.326
